,timeJD,sunPX,sunPY,sunPZ,earthPX,earthPY,earthPZ,scp1X,scp1Y,scp1Z,scv1X,scv1Y,scv1Z,scp2X,scp2Y,scp2Z,scv2X,scv2Y,scv2Z,scp3X,scp3Y,scp3Z,scv3X,scv3Y,scv3Z
1935,2463788.0,-0.00502075252948,-0.00121522717091,-0.000368546620186,0.294583290948026,-0.89255065361974,-0.3867342078650693,-0.0691367567061,-0.909997636084,-0.40336226676,0.017237987649700002,-0.0010389064833200002,-0.000434983817335,-0.0792062960915,-0.920338085724,-0.395022588111,0.0171147723282,-0.00105071485213,-0.000597009376757,-0.0626440712469,-0.9225941911700002,-0.394470099196,0.017111194309300002,-0.0010161490354899999,-0.00031446810937900004
1936,2463789.0,-0.00502269297596,-0.00122106393472,-0.000371034333047,0.3106921454849337,-0.8878374829990926,-0.3846916107008428,-0.051890024109399996,-0.9109004896230001,-0.40373692009400003,0.017254617022,-0.0007667569963669999,-0.000314304794416,-0.0620814728687,-0.921253977547,-0.395561700092,0.0171340376798,-0.000781014228852,-0.00048118402512400005,-0.0455252724818,-0.9234755155259999,-0.39472690481600003,0.0171255679667,-0.000746465980181,-0.000199134578287
1937,2463790.0,-0.0050246223489899995,-0.0012269061198199999,-0.000373524732421,0.3267119266943646,-0.8828761596780036,-0.3825413013542401,-0.034629244422,-0.911531076659,-0.40399084634800003,0.017266081168299998,-0.000494387256741,-0.00019353576917,-0.0449398948456,-0.921900018143,-0.395984900661,0.0171482807383,-0.0005110254951530001,-0.000365192175682,-0.028394606110299998,-0.924087068793,-0.394868356824,0.0171349292814,-0.000476619910016,-8.37664634915e-05
1938,2463791.0,-0.00502654060868,-0.0012327536706099999,-0.000376017795165,0.3426385050065488,-0.877668095959412,-0.3802838785165495,-0.017359584589,-0.911889218285,-0.40412397385399995,0.0172723769194,-0.000221879965357,-7.27134109858e-05,-0.0277865876463,-0.922275958711,-0.396292040198,0.0171574950824,-0.00024082728959500002,-0.000249067593742,-0.011257084959,-0.9244287271070001,-0.39489443736900004,0.0171392775237,-0.000206689121262,3.16027744979e-05
1939,2463792.0,-0.005028447715770001,-0.00123860653051,-0.00037851349761900007,0.3584677893344683,-0.8722146763049209,-0.3779199378182149,-8.62139180118e-05,-0.911974818317,-0.40413626761999993,0.0172735027197,5.06821441322e-05,4.81255986101e-05,-0.010626582593399998,-0.922381629154,-0.396483002882,0.0171616757369,2.950161697e-05,-0.00013284411377799998,0.00588227812988,-0.9245004448819999,-0.39480516204599997,0.0171386133918,6.32481271249e-05,0.000146939701105
1940,2463793.0,-0.00503034363165,-0.0012444646418800001,-0.00038101181556699995,0.3741956976978203,-0.8665172495014469,-0.3754500699496026,0.0171856975348,-0.9117878633040001,-0.404027729334,0.0172694586272,0.00032321633256299996,0.00016894457803199998,0.00653508473979,-0.922216938203,-0.39655770675700003,0.017160819176700003,0.00029988234345700005,-1.65556299754e-05,0.023018471725400003,-0.9243022547669999,-0.394600579871,0.0171329390097,0.000333113634946,0.000262210916831
1941,2463794.0,-0.00503222831838,-0.00125032794597,-0.000383512724191,0.3898181241278761,-0.8605771320659379,-0.3728748626346127,0.0344509805781,-0.911328422532,-0.40379839736400003,0.0172602463135,0.0005956398824780001,0.0002897068577,0.0236933759817,-0.921781873516,-0.39651610378799995,0.017154923330399998,0.000570235920732,9.97639132842e-05,0.0401464872323,-0.9238342675669999,-0.394280773235,0.0171222579241,0.0006028292821030001,0.000377383066356
1942,2463795.0,-0.0050341017386599995,-0.00125619638278,-0.00038601619802300006,0.4053309078325221,-0.8543956241483734,-0.3701949067271173,0.051704468498,-0.910596647976,-0.403448346734,0.017245869061900003,0.0008678701253269999,0.000410375792095,0.0408432514175,-0.9210765017560001,-0.39635817990500005,0.0171439875837,0.000840483313904,0.00021608053097699998,0.05726132031219999,-0.9230966721639999,-0.393845857862,0.0171065751016,0.00087231704986,0.0004924228476010001
1943,2463796.0,-0.005035963855920001,-0.00126206989099,-0.000388522210875,0.4207298105138944,-0.8479740358883321,-0.3674108055953314,0.0689409986694,-0.909592774249,-0.402977689098,0.017226331766400003,0.0011398244686199998,0.000530914771803,0.057979671448,-0.920100968642,-0.39608395504,0.017128012782299997,0.00111054544471,0.0003323602070440001,0.0743579723016,-0.922089735394,-0.393295982744,0.0170858969248,0.00114149904201,0.000607297020756
1944,2463797.0,-0.0050378146343400005,-0.00126794840784,-0.0003910307357759999,0.4360105055424427,-0.8413137196461895,-0.3645231861663093,0.0861554141659,-0.908317118503,-0.402386572696,0.0172016409296,0.0014114204230599998,0.000651287235529,0.0750975980505,-0.918855498987,-0.395693483151,0.017107001234600003,0.00138034321404,0.00044856890405,0.0914314516264,-0.920813801924,-0.39263133008,0.017060231188700002,0.00141029750596,0.000721972417252
1945,2463798.0,-0.00503965403895,-0.001273831869,-0.00039354174488800004,0.451168579593265,-0.8344161028404987,-0.3615327098513288,0.10334256536599999,-0.9067700803200001,-0.4016751823,0.017171804659,0.0016825756295799999,0.000771456682097,0.092191996243,-0.917340396701,-0.39518685224100003,0.0170809567135,0.0016497975244599999,0.000564672572873,0.108476775212,-0.9192692940899999,-0.391852115198,0.0170295870967,0.0016786348536700002,0.0008364159486939998
1946,2463799.0,-0.00504148203573,-0.0012797202084000002,-0.00039605520942000003,0.4661995448541939,-0.8272827171604361,-0.3584400819848547,0.120497311558,-0.904952141563,-0.40084373914899996,0.0171368326647,0.00195320788635,0.0008913866824069999,0.10925783555,-0.915556044783,-0.39456418436499996,0.0170498844584,0.00191882930298,0.000680637162451,0.125488969888,-0.917456711725,-0.39095858647200005,0.0169939752554,0.0019464336825599999,0.000950594615748
1947,2463800.0,-0.00504329859175,-0.0012856133581300002,-0.00039857109953400004,0.4810988588035945,-0.8199152216921421,-0.3552460590317218,0.137614522539,-0.902863866206,-0.399892500867,0.017096736254700002,0.0022232351756799997,0.0010110408913599999,0.126290091468,-0.913502905282,-0.39382563562399997,0.0170137911766,0.00218735952375,0.0007964286295539999,0.14246307379200002,-0.915376631966,-0.38995102522299996,0.0169534076704,0.00221361679623,0.0010644755169799999
