,timeJD,sunPX,sunPY,sunPZ,earthPX,earthPY,earthPZ,scp1X,scp1Y,scp1Z,scv1X,scv1Y,scv1Z,scp2X,scp2Y,scp2Z,scv2X,scv2Y,scv2Z,scp3X,scp3Y,scp3Z,scv3X,scv3Y,scv3Z
25,2461878.0,0.001058509474397533,-0.002542066468332864,-0.001058582306751769,-0.8961816930159632,-0.4152495161409352,-0.1799512515524676,-0.7144354482742877,-0.6388626733483933,-0.2822118332101455,0.01208541495893418,-0.011222558442557729,-0.0050294543246219535,-0.7134270436377628,-0.6569742419876469,-0.2738389674473666,0.01204397313284478,-0.01113025061598044,-0.004824345318677822,-0.7002875458434421,-0.6518636719384546,-0.2879864887943674,0.01220791460325914,-0.01123049798720673,-0.004706808695789223
26,2461879.0,0.0010602940973830311,-0.002537142443913386,-0.0010565085202444279,-0.8886243987852719,-0.4293567178907235,-0.1860671503333048,-0.7022441158606499,-0.6499899310728647,-0.2871991759155751,0.012296654033411179,-0.01103139621972175,-0.004944979794149126,-0.7012800068905861,-0.6680090068499686,-0.2786235033520068,0.01224951311038513,-0.010938745144694659,-0.004744494975235621,-0.6879758360094583,-0.662996943178384,-0.2926503465640627,0.01241488524471176,-0.011035500241629841,-0.004620679043312761
27,2461880.0,0.001062068238843494,-0.002532217222019595,-0.001054433938767289,-0.8808060644818786,-0.4433402271171058,-0.1921294097694894,-0.6898433427136867,-0.6609243535492004,-0.2921012943377635,0.01250428562380607,-0.01083689731693316,-0.0048590098977376785,-0.6889292016435796,-0.6788506734921397,-0.283327498180047,0.01245150044072027,-0.01074406334788555,-0.004663266991070619,-0.6754590249717626,-0.6739335940094562,-0.2972273957293239,0.01261810707317812,-0.01083726729010399,-0.004533195948677303
28,2461881.0,0.001063831862755294,-0.0025272908322510512,-0.0010523585683083461,-0.8727289755147012,-0.4571958711781331,-0.1981361924839231,-0.6772367685487763,-0.6716626323883805,-0.2969167056097276,0.01270824544231843,-0.010639118494519371,-0.00477156971322582,-0.6763782094557808,-0.6894960932503843,-0.2879495858304973,0.0126498774641975,-0.01054626069370631,-0.004580684508406575,-0.662740891153813,-0.6846704197406229,-0.3017162962970355,0.012817521070296071,-0.01063586031478802,-0.004444386373433767
29,2461882.0,0.001065584928974767,-0.002522363309569562,-0.001050282417243939,-0.864395532251449,-0.47091949039287107,-0.2040856691739766,-0.6644280968409821,-0.6822015164944255,-0.30164395218092604,0.012908470261108829,-0.01043811757554664,-0.0046826847944744605,-0.6636306690513959,-0.6999421733606928,-0.2924884235318805,0.0128445875125732,-0.01034539351116771,-0.00449677104305785,-0.6498252713870198,-0.6952042773165149,-0.3061157354244676,0.01301306944117217,-0.010431341401321,-0.004354277655242248
30,2461883.0,0.0010673273943789961,-0.002517434695188925,-0.001048205496935481,-0.8558082519958317,-0.4845069434237364,-0.2099760214554649,-0.6514210937539449,-0.6925378131190041,-0.3062816022896957,0.01310489793454722,-0.010233953429488109,-0.004592381164162324,-0.650690275321103,-0.7101858778125443,-0.2969426922128463,0.01303557492355315,-0.01014151897583937,-0.004411550478461843,-0.6367160596794097,-0.7055320862102052,-0.3104244277906889,0.013204695630036891,-0.010223773517353001,-0.004262897498464567
31,2461884.0,0.001069059214270397,-0.002512505037189248,-0.0010461278222064052,-0.8469697724149041,-0.4979541128112367,-0.2158054449036803,-0.6382195870466688,-0.702668388899498,-0.3108282504283884,0.01329746742117094,-0.01002668595546931,-0.004500685306392226,-0.6375607783089204,-0.720224228188241,-0.3013110968667766,0.01322278505512134,-0.0099346950953675,-0.004325047059631792,-0.6234172059688746,-0.7156508292943978,-0.3146411159585288,0.01339234433541728,-0.01001322049086501,-0.004170273964671284
32,2461885.0,0.001070780343947904,-0.0025075743907958057,-0.0010440494116571869,-0.8378828560859007,-0.5112569118604362,-0.2215721528400138,-0.6248274649585008,-0.7125901708801027,-0.3152825178010196,0.01348611880534145,-0.00981637606509506,-0.004407624159110299,-0.6242459821848532,-0.7300543044876666,-0.3055923669103056,0.01340616429965495,-0.009724980694810596,-0.004237285387030695,-0.6099327148614909,-0.7255575536908345,-0.3187645707270058,0.0135759615248248,-0.00979974698828845,-0.004076435463067594
33,2461886.0,0.001072490740326827,-0.002502642818297198,-0.0010419702877927462,-0.8285503952422519,-0.5244112938367624,-0.2272743812437727,-0.6112486750726073,-0.7223001475155469,-0.3196430527732445,0.01367079331858893,-0.00960308566486217,-0.004313225106340051,-0.6107497442035321,-0.7396732459382919,-0.309785256535673,0.01358566009782383,-0.009512435401795062,-0.004148290410367058,-0.5962666443553944,-0.735249371597725,-0.3227935914741428,0.01375549444895601,-0.009583418492434263,-0.0039814107408424745
34,2461887.0,0.001074190363485706,-0.002497710388616288,-0.0010398904769567939,-0.8189754153482084,-0.5374132639820899,-0.2329103949134062,-0.5974872231582674,-0.7317953696570209,-0.3239085313144762,0.013851433360633809,-0.009386877638162434,-0.004217515970233238,-0.597075973649062,-0.7490782517902458,-0.3138885450568361,0.013761220952272179,-0.009297119631492327,-0.0040580874223131785,-0.5824231045506973,-0.7447234610950155,-0.3267270064900948,0.01393089165540451,-0.009364301280241634,-0.0038852288734454532
