-0.93030382434  0.312085033482  0.118406552234
-0.936111643732  0.297037885421  0.111989063906
-0.941633997304  0.281899436623  0.105537122359
-0.946869254169  0.266674316028  0.0990526996357
-0.95181587385  0.251367177968  0.0925377772114
-0.956472406717  0.235982700622  0.0859943453304
-0.960837494394  0.220525584448  0.079424402346
-0.964909870131  0.205000550629  0.0728299540568
-0.968688359139  0.189412339498  0.0662130130412
-0.972171878903  0.173765708968  0.0595755979906
-0.975359439444  0.158065432954  0.0529197330417
-0.978250143562  0.142316299791  0.0462474471081
-0.980843187039  0.126523110656  0.0395607732108
-0.983137858807  0.110690677984  0.0328617478093
-0.985133541084  0.0948238238799  0.0261524101319
-0.98682970948  0.0789273785347  0.019434801507
-0.988225933063  0.0630061786428  0.0127109646944
-0.989321874395  0.0470650658164  0.00598294321802
-0.990117289537  0.031108885004  -0.000747219300584
-0.990612028016  0.0151424829111  -0.00747747980733
-0.990806032761  -0.000829293577191  -0.0142057964789
-0.990699340009  -0.0168015989686  -0.0209301293839
-0.990292079173  -0.0327695907329  -0.0276484411425
-0.989584472686  -0.0487284308657  -0.0343586975826
-0.9885768358  -0.0646732874468  -0.0410588683943
-0.987269576366  -0.0805993361925  -0.0477469277805
-0.985663194577  -0.0965017620013  -0.0544208551048
-0.983758282674  -0.112375760492  -0.0610786355354
-0.981555524635  -0.128216539532  -0.0677182606861
-0.979055695816  -0.144019320764  -0.074337729252
-0.976259662574  -0.159779341112  -0.080935047642
-0.973168381855  -0.175491854288  -0.0875082306061
-0.969782900755  -0.191152132283  -0.0940553018585
-0.966104356044  -0.206755466851  -0.100574294695
-0.962133973667  -0.222297170975  -0.107063252604
-0.957873068219  -0.237772580328  -0.113520229879
-0.953323042379  -0.253177054719  -0.119943292211
-0.94848538633  -0.268505979526  -0.126330517291
-0.943361677142  -0.283754767114  -0.132679995398
-0.937953578127  -0.298918858245  -0.138989829978
-0.932262838174  -0.313993723464  -0.145258138224
-0.926291291051  -0.328974864481  -0.151483051647
-0.92004085468  -0.34385781553  -0.157662716633
-0.913513530389  -0.35863814472  -0.163795295007
-0.90671140214  -0.373311455358  -0.169878964574
-0.899636635727  -0.387873387271  -0.175911919667
-0.892291477951  -0.402319618103  -0.181892371678
-0.884678255774  -0.416645864589  -0.187818549585
-0.876799375448  -0.43084788383  -0.193688700473
-0.868657321615  -0.44492147453  -0.199501090043
-0.860254656396  -0.458862478227  -0.20525400312
-0.851594018445  -0.472666780506  -0.210945744142
-0.842678121993  -0.486330312185  -0.216574637656
-0.833509755864  -0.499849050492  -0.222139028788
-0.824091782474  -0.513219020215  -0.227637283724
-0.814427136803  -0.526436294836  -0.233067790165
-0.804518825362  -0.539496997647  -0.238428957784
-0.794369925126  -0.552397302839  -0.243719218672
-0.783983582455  -0.56513343658  -0.248937027773
-0.773363012002  -0.577701678066  -0.254080863315
-0.762511495592  -0.590098360551  -0.259149227225
-0.751432381098  -0.602319872361  -0.26414064554
-0.740129081287  -0.614362657881  -0.269053668808
-0.728605072662  -0.626223218523  -0.273886872481
-0.71686389428  -0.637898113674  -0.278638857294
-0.704909146561  -0.64938396162  -0.283308249639
-0.692744490078  -0.66067744045  -0.28789370193
-0.680373644339  -0.671775288932  -0.292393892953
-0.667800386549  -0.68267430738  -0.296807528216
-0.655028550365  -0.693371358481  -0.301133340277
-0.642062024634  -0.703863368115  -0.305370089074
-0.628904752123  -0.714147326143  -0.30951656224
-0.615560728238  -0.72422028718  -0.313571575407
-0.602033999726  -0.734079371335  -0.317533972504
-0.588328663375  -0.743721764939  -0.321402626043
-0.5744488647  -0.753144721247  -0.325176437394
-0.56039879662  -0.76234556111  -0.328854337055
-0.546182698123  -0.771321673635  -0.332435284909
-0.531804852933  -0.780070516816  -0.335918270468
-0.517269588156  -0.788589618143  -0.339302313116
-0.502581272929  -0.79687657519  -0.342586462333
-0.487744317056  -0.804929056176  -0.345769797916
-0.472763169639  -0.812744800508  -0.348851430187
-0.457642317706  -0.820321619301  -0.351830500191
-0.442386284831  -0.827657395867  -0.354706179887
-0.426999629746  -0.834750086193  -0.357477672325
-0.411486944955  -0.841597719392  -0.36014421182
-0.39585285534  -0.848198398123  -0.362705064109
-0.380102016762  -0.854550299004  -0.365159526504
-0.364239114659  -0.860651672987  -0.367506928031
-0.348268862649  -0.866500845722  -0.369746629566
-0.332196001114  -0.872096217894  -0.371878023952
-0.316025295803  -0.877436265537  -0.373900536117
-0.299761536413  -0.882519540324  -0.375813623172
-0.283409535183  -0.887344669843  -0.377616774512
-0.266974125481  -0.891910357841  -0.379309511896
-0.250460160392  -0.896215384455  -0.380891389524
-0.233872511303  -0.900258606413  -0.382361994105
-0.217216066498  -0.904038957218  -0.383720944912
-0.200495729736  -0.907555447314  -0.384967893831
-0.183716418851  -0.910807164218  -0.386102525403
-0.166883064335  -0.913793272649  -0.387124556852
-0.150000607936  -0.916513014617  -0.388033738106
-0.13307400125  -0.918965709507  -0.388829851812
-0.116108204318  -0.921150754128  -0.389512713337
-0.0991081842273  -0.923067622754  -0.390082170766
-0.0820789137136  -0.924715867137  -0.390538104888
-0.0650253697669  -0.9260951165  -0.390880429173
-0.0479525322421  -0.927205077512  -0.391109089742
-0.0308653824722  -0.92804553424  -0.391224065329
-0.0137689018871  -0.928616348087  -0.391225367233
0.00333192936419  -0.9289174577  -0.391113039262
0.0204321337855  -0.928948878871  -0.390887157673
0.0375267379012  -0.928710704405  -0.390547831093
0.0546107736177  -0.928203103982  -0.390095200446
